Date,Stock,Values
28/02/2007,30680,0.010294122
30/03/2007,30680,0.01011932
30/04/2007,30680,0.010209172
31/05/2007,30680,0.010217983
29/06/2007,30680,0.01021861
31/07/2007,30680,0.010185755
31/08/2007,30680,0.010132824
28/09/2007,30680,0.010245649
31/10/2007,30680,0.010225705
30/11/2007,30680,0.010155367
31/12/2007,30680,0.010147827
31/01/2007,30681,0.010139975
28/02/2007,30681,0.010230053
30/03/2007,30681,0.010176189
30/04/2007,30681,0.010181906
31/05/2007,30681,0.010168875
29/06/2007,30681,0.010212263
31/07/2007,30681,0.010177337
31/08/2007,30681,0.010192752
28/09/2007,30681,0.010203414
31/10/2007,30681,0.010175127
30/11/2007,30681,0.010201622
31/12/2007,30681,0.010150239
31/01/2007,30796,0.01022571
28/02/2007,30796,0.010201042
30/03/2007,30796,0.010191048
30/04/2007,30796,0.010170456
31/05/2007,30796,0.01020605
29/06/2007,30796,0.010228878
31/07/2007,30796,0.01019141
31/08/2007,30796,0.010222326
28/09/2007,30796,0.010213802
31/10/2007,30796,0.010215979
30/11/2007,30796,0.01020577
31/12/2007,30796,0.010226758
31/01/2007,30840,0.010099937
28/02/2007,30840,0.010200174
30/03/2007,30840,0.010220834
30/04/2007,30840,0.010222189
31/05/2007,30840,0.010169603
29/06/2007,30840,0.010222845
31/07/2007,30840,0.01020375
31/08/2007,30840,0.010233447
28/09/2007,30840,0.010153383
31/10/2007,30840,0.010224396
30/11/2007,30840,0.010177277
31/12/2007,30840,0.010105784
31/01/2007,30940,0.010208344
28/02/2007,30940,0.010205739
30/03/2007,30940,0.010176806
30/04/2007,30940,0.010303455
31/05/2007,30940,0.010181616
29/06/2007,30940,0.010206117
31/07/2007,30940,0.010214598
31/08/2007,30940,0.010173408
28/09/2007,30940,0.010173353
31/10/2007,30940,0.01022145
30/11/2007,30940,0.010204419
31/12/2007,30940,0.01022561
31/01/2007,31077,0.010221142
28/02/2007,31077,0.010086432
30/03/2007,31077,0.010248248
30/04/2007,31077,0.010241931
31/05/2007,31077,0.010270705
29/06/2007,31077,0.010201041
31/07/2007,31077,0.010204901
31/08/2007,31077,0.010154335
28/09/2007,31077,0.010180082
31/10/2007,31077,0.010211008
30/11/2007,31077,0.010263477
31/12/2007,31077,0.010208972
31/01/2007,31480,0.010159106
28/02/2007,31480,0.010185276
30/03/2007,31480,0.010273419
30/04/2007,31480,0.010259775
31/05/2007,31480,0.010266268
29/06/2007,31480,0.010206879
31/07/2007,31480,0.01021692
31/08/2007,31480,0.010204182
28/09/2007,31480,0.010217992
31/10/2007,31480,0.010218093
30/11/2007,31480,0.010212133
31/12/2007,31480,0.010178297
31/01/2007,31500,0.010169218
28/02/2007,31500,0.010342308
30/03/2007,31500,0.010286027
30/04/2007,31500,0.010209762
31/05/2007,31500,0.010191366
29/06/2007,31500,0.010193271
31/07/2007,31500,0.010227182
31/08/2007,31500,0.010289751
28/09/2007,31500,0.010216084
31/10/2007,31500,0.010243197
30/11/2007,31500,0.010200433
31/12/2007,31500,0.010264898
31/01/2007,31668,0.010241395
28/02/2007,31668,0.010271192
30/03/2007,31668,0.010191538
30/04/2007,31668,0.01031303
31/05/2007,31668,0.010231444
29/06/2007,31668,0.010280874
31/07/2007,31668,0.01028944
31/08/2007,31668,0.01016965
28/09/2007,31668,0.010203828
31/10/2007,31668,0.010401887
30/11/2007,31668,0.010253964
31/12/2007,31668,0.010242329
31/01/2007,31691,0.010324906
28/02/2007,31691,0.010216579
30/03/2007,31691,0.010213942
30/04/2007,31691,0.010345902
31/05/2007,31691,0.010251196
29/06/2007,31691,0.01019981
31/07/2007,31691,0.01024961
31/08/2007,31691,0.010271136
28/09/2007,31691,0.01023391
31/10/2007,31691,0.010220676
30/11/2007,31691,0.010191375
31/12/2007,31691,0.010415789
31/01/2007,31974,0.010247138
28/02/2007,31974,0.010268409
30/03/2007,31974,0.010340601
30/04/2007,31974,0.010364337
31/05/2007,31974,0.010323124
29/06/2007,31974,0.01029713
31/07/2007,31974,0.010289266
31/08/2007,31974,0.010227836
28/09/2007,31974,0.010206878
31/10/2007,31974,0.010313333
30/11/2007,31974,0.010195799
31/12/2007,31974,0.010227943
31/01/2007,32299,0.010290125
28/02/2007,32299,0.01026358
30/03/2007,32299,0.010238171
30/04/2007,32299,0.010208154
31/05/2007,32299,0.01024015
29/06/2007,32299,0.010272812
31/07/2007,32299,0.010280113
31/08/2007,32299,0.010235273
28/09/2007,32299,0.010250787
31/10/2007,32299,0.01012469
30/11/2007,32299,0.010292171
31/12/2007,32299,0.010277913
31/01/2007,32651,0.010294956
28/02/2007,32651,0.010338459
30/03/2007,32651,0.010279211
30/04/2007,32651,0.010285206
31/05/2007,32651,0.01030349
29/06/2007,32651,0.010265836
31/07/2007,32651,0.010298784
31/08/2007,32651,0.010215226
28/09/2007,32651,0.010306723
31/10/2007,32651,0.010230767
30/11/2007,32651,0.010344893
31/12/2007,32651,0.010331227
31/01/2007,32678,0.010346703
28/02/2007,32678,0.010190395
30/03/2007,32678,0.010315527
30/04/2007,32678,0.010207509
31/05/2007,32678,0.010350321
29/06/2007,32678,0.010245084
31/07/2007,32678,0.01031576
31/08/2007,32678,0.010272509
28/09/2007,32678,0.010250091
31/10/2007,32678,0.010314176
30/11/2007,32678,0.010281171
31/12/2007,32678,0.010339758
31/01/2007,32707,0.010354651
28/02/2007,32707,0.010248769
30/03/2007,32707,0.010338698
30/04/2007,32707,0.010227228
31/05/2007,32707,0.010348648
29/06/2007,32707,0.010344033
31/07/2007,32707,0.010306465
31/08/2007,32707,0.010267663
28/09/2007,32707,0.010324237
31/10/2007,32707,0.010347385
30/11/2007,32707,0.010391286
31/12/2007,32707,0.010297434
31/01/2007,32803,0.010266492
28/02/2007,32803,0.010317144
30/03/2007,32803,0.010318231
30/04/2007,32803,0.010328826
31/05/2007,32803,0.010340528
29/06/2007,32803,0.010335651
31/07/2007,32803,0.010310927
31/08/2007,32803,0.010305682
28/09/2007,32803,0.010335646
31/10/2007,32803,0.010288889
30/11/2007,32803,0.010295492
31/12/2007,32803,0.010282174
31/01/2007,32870,0.010331757
28/02/2007,32870,0.010268016
30/03/2007,32870,0.010388721
30/04/2007,32870,0.010230478
31/05/2007,32870,0.010310083
29/06/2007,32870,0.010293207
31/07/2007,32870,0.010306228
31/08/2007,32870,0.010273411
28/09/2007,32870,0.010288972
31/10/2007,32870,0.010333945
30/11/2007,32870,0.010266395
31/12/2007,32870,0.010304414
31/01/2007,32942,0.010288436
28/02/2007,32942,0.010340519
30/03/2007,32942,0.01031968
30/04/2007,32942,0.010363293
31/05/2007,32942,0.010317438
29/06/2007,32942,0.010299646
31/07/2007,32942,0.010306976
31/08/2007,32942,0.010311125
28/09/2007,32942,0.01031187
31/10/2007,32942,0.010306334
30/11/2007,32942,0.010294506
31/12/2007,32942,0.010372048
31/01/2007,33099,0.010375286
28/02/2007,33099,0.01029785
30/03/2007,33099,0.010306764
30/04/2007,33099,0.010297815
31/05/2007,33099,0.010360383
29/06/2007,33099,0.010378302
31/07/2007,33099,0.010323103
31/08/2007,33099,0.010326411
28/09/2007,33099,0.010340588
31/10/2007,33099,0.010300649
30/11/2007,33099,0.010339637
31/12/2007,33099,0.010311194
31/01/2007,33849,0.010383989
28/02/2007,33849,0.010379538
30/03/2007,33849,0.010394375
30/04/2007,33849,0.010340628
31/05/2007,33849,0.010395337
29/06/2007,33849,0.010299835
31/07/2007,33849,0.010354329
31/08/2007,33849,0.010394373
28/09/2007,33849,0.010416779
31/10/2007,33849,0.010393563
30/11/2007,33849,0.010369933
31/12/2007,33849,0.010430729
31/01/2007,34032,0.010409019
28/02/2007,34032,0.010379942
30/03/2007,34032,0.010319439
30/04/2007,34032,0.010426187
31/05/2007,34032,0.01039542
29/06/2007,34032,0.010408277
31/07/2007,34032,0.010376346
31/08/2007,34032,0.010375509
28/09/2007,34032,0.010328131
31/10/2007,34032,0.010342786
30/11/2007,34032,0.0104246
31/12/2007,34032,0.010397119
31/01/2007,34367,0.010374983
28/02/2007,34367,0.010343804
30/03/2007,34367,0.010384858
30/04/2007,34367,0.010312727
31/05/2007,34367,0.010391229
29/06/2007,34367,0.010363953
31/07/2007,34367,0.01038917
31/08/2007,34367,0.01040149
28/09/2007,34367,0.010391007
31/10/2007,34367,0.010399243
30/11/2007,34367,0.010420638
31/12/2007,34367,0.010386012
31/01/2007,34497,0.010387821
28/02/2007,34497,0.010406462
30/03/2007,34497,0.010382471
30/04/2007,34497,0.010396532
31/05/2007,34497,0.010461409
29/06/2007,34497,0.010392718
31/07/2007,34497,0.010391596
31/08/2007,34497,0.010430265
28/09/2007,34497,0.010404581
31/10/2007,34497,0.010384161
30/11/2007,34497,0.010380654
31/12/2007,34497,0.010425109
31/01/2007,34746,0.010400607
28/02/2007,34746,0.010429695
30/03/2007,34746,0.010405569
30/04/2007,34746,0.010400238
31/05/2007,34746,0.010412458
29/06/2007,34746,0.010438025
31/07/2007,34746,0.010404461
31/08/2007,34746,0.010420748
28/09/2007,34746,0.010370413
31/10/2007,34746,0.010380085
30/11/2007,34746,0.010395676
31/12/2007,34746,0.010412585
31/01/2007,34817,0.010430635
28/02/2007,34817,0.010344157
30/03/2007,34817,0.010368503
30/04/2007,34817,0.01041741
31/05/2007,34817,0.010448134
29/06/2007,34817,0.010382732
31/07/2007,34817,0.010418973
31/08/2007,34817,0.010451764
28/09/2007,34817,0.010419822
31/10/2007,34817,0.010350484
30/11/2007,34817,0.010459866
31/12/2007,34817,0.010408462
31/01/2007,34833,0.010449981
28/02/2007,34833,0.010429826
30/03/2007,34833,0.010387185
30/04/2007,34833,0.010338691
31/05/2007,34833,0.010377116
29/06/2007,34833,0.010411936
31/07/2007,34833,0.010405164
31/08/2007,34833,0.01046708
28/09/2007,34833,0.010424315
31/10/2007,34833,0.010384842
30/11/2007,34833,0.010448947
31/12/2007,34833,0.01042219
31/01/2007,34948,0.010398806
28/02/2007,34948,0.010305709
30/03/2007,34948,0.010353733
30/04/2007,34948,0.010272576
31/05/2007,34948,0.010431354
29/06/2007,34948,0.010419421
31/07/2007,34948,0.010410783
31/08/2007,34948,0.010439643
28/09/2007,34948,0.010472899
31/10/2007,34948,0.010455655
30/11/2007,34948,0.010463588
31/12/2007,34948,0.010356242
31/01/2007,35044,0.010390455
28/02/2007,35044,0.0104593
30/03/2007,35044,0.010400463
30/04/2007,35044,0.01037338
31/05/2007,35044,0.010420243
29/06/2007,35044,0.010439603
31/07/2007,35044,0.010429836
31/08/2007,35044,0.01041422
28/09/2007,35044,0.010434826
31/10/2007,35044,0.010421378
30/11/2007,35044,0.010434027
31/12/2007,35044,0.010407177
31/01/2007,35107,0.010448533
28/02/2007,35107,0.010413613
30/03/2007,35107,0.010433544
30/04/2007,35107,0.010405548
31/05/2007,35107,0.010390748
29/06/2007,35107,0.010425641
31/07/2007,35107,0.010460076
31/08/2007,35107,0.01043703
28/09/2007,35107,0.010346717
31/10/2007,35107,0.010444166
30/11/2007,35107,0.010386639
31/12/2007,35107,0.010426679
31/01/2007,35124,0.010434655
28/02/2007,35124,0.010457157
30/03/2007,35124,0.010401763
30/04/2007,35124,0.010444804
31/05/2007,35124,0.010445775
29/06/2007,35124,0.010391656
31/07/2007,35124,0.0104406
31/08/2007,35124,0.010404855
28/09/2007,35124,0.010398933
31/10/2007,35124,0.01042193
30/11/2007,35124,0.010424071
31/12/2007,35124,0.0103851
31/01/2007,35554,0.010398074
28/02/2007,35554,0.010463401
30/03/2007,35554,0.010495687
30/04/2007,35554,0.0103884
31/05/2007,35554,0.010451888
29/06/2007,35554,0.010435002
31/07/2007,35554,0.010422335
31/08/2007,35554,0.010494276
28/09/2007,35554,0.010488474
31/10/2007,35554,0.010413291
30/11/2007,35554,0.01044643
31/12/2007,35554,0.010425105
31/01/2007,35991,0.01042382
28/02/2007,35991,0.010441318
30/03/2007,35991,0.010575948
30/04/2007,35991,0.01050587
31/05/2007,35991,0.010456397
29/06/2007,35991,0.010416869
31/07/2007,35991,0.010497437
31/08/2007,35991,0.010469781
28/09/2007,35991,0.010471784
31/10/2007,35991,0.010522924
30/11/2007,35991,0.010441556
31/12/2007,35991,0.010429599
31/01/2007,36003,0.010568327
28/02/2007,36003,0.010491223
30/03/2007,36003,0.010503016
30/04/2007,36003,0.010514818
31/05/2007,36003,0.010485291
29/06/2007,36003,0.010510592
31/07/2007,36003,0.010488063
31/08/2007,36003,0.010465522
28/09/2007,36003,0.01045195
31/10/2007,36003,0.01045498
30/11/2007,36003,0.010513525
31/12/2007,36003,0.010540006
31/01/2007,36397,0.010476213
28/02/2007,36397,0.010532084
30/03/2007,36397,0.010497319
30/04/2007,36397,0.010494383
31/05/2007,36397,0.010488631
29/06/2007,36397,0.010514705
31/07/2007,36397,0.010491839
31/08/2007,36397,0.010556443
28/09/2007,36397,0.010501182
31/10/2007,36397,0.010502206
30/11/2007,36397,0.010458027
31/12/2007,36397,0.010499384
31/01/2007,36468,0.010512371
28/02/2007,36468,0.010555304
30/03/2007,36468,0.010435458
30/04/2007,36468,0.010604939
31/05/2007,36468,0.010492807
29/06/2007,36468,0.010479732
31/07/2007,36468,0.010495075
31/08/2007,36468,0.010488115
28/09/2007,36468,0.010497085
31/10/2007,36468,0.01046939
30/11/2007,36468,0.010488869
31/12/2007,36468,0.010487194
31/01/2007,36768,0.010584087
28/02/2007,36768,0.01046344
30/03/2007,36768,0.010563616
30/04/2007,36768,0.010545888
31/05/2007,36768,0.010561353
29/06/2007,36768,0.010498782
31/07/2007,36768,0.010515352
31/08/2007,36768,0.010518123
28/09/2007,36768,0.010550003
31/10/2007,36768,0.010498792
30/11/2007,36768,0.010480342
31/12/2007,36768,0.010530588
31/01/2007,36898,0.010546848
28/02/2007,36898,0.010546049
30/03/2007,36898,0.01054951
30/04/2007,36898,0.010499723
31/05/2007,36898,0.010493885
29/06/2007,36898,0.010534583
31/07/2007,36898,0.010535966
31/08/2007,36898,0.010498453
28/09/2007,36898,0.010502951
31/10/2007,36898,0.010495359
30/11/2007,36898,0.010504688
31/12/2007,36898,0.010512074
31/01/2007,37217,0.010526486
28/02/2007,37217,0.010499955
30/03/2007,37217,0.01048737
30/04/2007,37217,0.010555329
31/05/2007,37217,0.010506375
29/06/2007,37217,0.010523624
31/07/2007,37217,0.010551145
31/08/2007,37217,0.010582876
28/09/2007,37217,0.010530427
31/10/2007,37217,0.010529665
30/11/2007,37217,0.010526246
31/12/2007,37217,0.010557197
31/01/2007,37284,0.010566285
28/02/2007,37284,0.01061638
30/03/2007,37284,0.010427114
30/04/2007,37284,0.010506902
31/05/2007,37284,0.010551342
29/06/2007,37284,0.010624066
31/07/2007,37284,0.010551779
31/08/2007,37284,0.010531093
28/09/2007,37284,0.010651993
31/10/2007,37284,0.010635916
30/11/2007,37284,0.010531043
31/12/2007,37284,0.010581176
31/01/2007,37568,0.010561908
28/02/2007,37568,0.010537194
30/03/2007,37568,0.01064162
30/04/2007,37568,0.010564934
31/05/2007,37568,0.010563895
29/06/2007,37568,0.01054611
31/07/2007,37568,0.010560303
31/08/2007,37568,0.010547477
28/09/2007,37568,0.010550526
31/10/2007,37568,0.01054633
30/11/2007,37568,0.010548619
31/12/2007,37568,0.010559367
31/01/2007,37807,0.01064061
28/02/2007,37807,0.010547365
30/03/2007,37807,0.010537043
30/04/2007,37807,0.010623889
31/05/2007,37807,0.010538076
29/06/2007,37807,0.010599076
31/07/2007,37807,0.010574558
31/08/2007,37807,0.010586374
28/09/2007,37807,0.010589191
31/10/2007,37807,0.01058162
30/11/2007,37807,0.010558854
31/12/2007,37807,0.010379862
31/01/2007,37875,0.010624885
28/02/2007,37875,0.010567178
30/03/2007,37875,0.01066382
30/04/2007,37875,0.010586486
31/05/2007,37875,0.010495308
29/06/2007,37875,0.010540732
31/07/2007,37875,0.010588109
31/08/2007,37875,0.010582954
28/09/2007,37875,0.010525107
31/10/2007,37875,0.010572195
30/11/2007,37875,0.010561866
31/12/2007,37875,0.01060496
31/01/2007,37955,0.010541859
28/02/2007,37955,0.010611638
30/03/2007,37955,0.010541651
30/04/2007,37955,0.010504944
31/05/2007,37955,0.010619914
29/06/2007,37955,0.010612777
31/07/2007,37955,0.010584053
31/08/2007,37955,0.010589014
28/09/2007,37955,0.010623929
31/10/2007,37955,0.010464988
30/11/2007,37955,0.010605376
31/12/2007,37955,0.010584452
31/01/2007,38033,0.010557349
28/02/2007,38033,0.010580641
30/03/2007,38033,0.01054675
30/04/2007,38033,0.010643047
31/05/2007,38033,0.010662809
29/06/2007,38033,0.010594956
31/07/2007,38033,0.01058828
31/08/2007,38033,0.010607462
28/09/2007,38033,0.010605834
31/10/2007,38033,0.010659472
30/11/2007,38033,0.010597403
31/12/2007,38033,0.010615573
31/01/2007,38156,0.010591986
28/02/2007,38156,0.010591679
30/03/2007,38156,0.010635346
30/04/2007,38156,0.010655966
31/05/2007,38156,0.010598228
29/06/2007,38156,0.010626974
31/07/2007,38156,0.010618272
31/08/2007,38156,0.010647624
28/09/2007,38156,0.010598805
31/10/2007,38156,0.01055699
30/11/2007,38156,0.010606559
31/12/2007,38156,0.010591738
31/01/2007,38682,0.010613331
28/02/2007,38682,0.010655807
30/03/2007,38682,0.010640161
30/04/2007,38682,0.010718582
31/05/2007,38682,0.010657986
29/06/2007,38682,0.010613419
31/07/2007,38682,0.010628655
31/08/2007,38682,0.010678445
28/09/2007,38682,0.010607141
31/10/2007,38682,0.010651532
30/11/2007,38682,0.010596365
31/12/2007,38682,0.010605248
31/01/2007,38703,0.010588716
28/02/2007,38703,0.0106345
30/03/2007,38703,0.010622441
30/04/2007,38703,0.010576797
31/05/2007,38703,0.010627914
29/06/2007,38703,0.010631131
31/07/2007,38703,0.010619492
31/08/2007,38703,0.010653229
28/09/2007,38703,0.010650431
31/10/2007,38703,0.010619513
30/11/2007,38703,0.010652158
31/12/2007,38703,0.010646013
31/01/2007,38746,0.010620837
28/02/2007,38746,0.010592961
30/03/2007,38746,0.010704758
30/04/2007,38746,0.010617589
31/05/2007,38746,0.010652188
29/06/2007,38746,0.010565645
31/07/2007,38746,0.010643865
31/08/2007,38746,0.010624756
28/09/2007,38746,0.010673381
31/10/2007,38746,0.010674793
30/11/2007,38746,0.010582659
31/12/2007,38746,0.010595765
31/01/2007,38762,0.010547289
28/02/2007,38762,0.010684936
30/03/2007,38762,0.010634304
30/04/2007,38762,0.010596976
31/05/2007,38762,0.010585895
29/06/2007,38762,0.010662109
31/07/2007,38762,0.010623691
31/08/2007,38762,0.01063323
28/09/2007,38762,0.010650077
31/10/2007,38762,0.010584373
30/11/2007,38762,0.010627783
31/12/2007,38762,0.010583917
31/01/2007,38850,0.010662713
28/02/2007,38850,0.010651268
30/03/2007,38850,0.01058729
30/04/2007,38850,0.010673768
31/05/2007,38850,0.010653239
29/06/2007,38850,0.010610039
31/07/2007,38850,0.010630501
31/08/2007,38850,0.010628287
28/09/2007,38850,0.010604208
31/10/2007,38850,0.010633955
30/11/2007,38850,0.010684932
31/12/2007,38850,0.010663276
31/01/2007,39220,0.010565708
28/02/2007,39220,0.010661354
30/03/2007,39220,0.010642653
30/04/2007,39220,0.010771426
31/05/2007,39220,0.010688278
29/06/2007,39220,0.010619803
31/07/2007,39220,0.010645318
31/08/2007,39220,0.010645003
28/09/2007,39220,0.010625761
31/10/2007,39220,0.010704956
30/11/2007,39220,0.010680022
31/12/2007,39220,0.010683389
31/01/2007,39490,0.010634038
28/02/2007,39490,0.010648412
30/03/2007,39490,0.010725761
30/04/2007,39490,0.010571718
31/05/2007,39490,0.010652079
29/06/2007,39490,0.010706201
31/07/2007,39490,0.010673673
31/08/2007,39490,0.010706116
28/09/2007,39490,0.01072187
31/10/2007,39490,0.010558832
30/11/2007,39490,0.010678164
31/12/2007,39490,0.010652124
31/01/2007,39538,0.010627597
28/02/2007,39538,0.010713111
30/03/2007,39538,0.010626693
30/04/2007,39538,0.01069903
31/05/2007,39538,0.010693705
29/06/2007,39538,0.010673863
31/07/2007,39538,0.01068259
31/08/2007,39538,0.010699108
28/09/2007,39538,0.010676192
31/10/2007,39538,0.010666816
30/11/2007,39538,0.010713885
31/12/2007,39538,0.010623771
31/01/2007,39571,0.010683269
28/02/2007,39571,0.010706996
30/03/2007,39571,0.010737986
30/04/2007,39571,0.01057205
31/05/2007,39571,0.010664305
29/06/2007,39571,0.010642883
31/07/2007,39571,0.010678796
31/08/2007,39571,0.010667935
28/09/2007,39571,0.010672225
31/10/2007,39571,0.010675878
30/11/2007,39571,0.010699586
31/12/2007,39571,0.010682096
31/01/2007,39642,0.010765599
28/02/2007,39642,0.010729892
30/03/2007,39642,0.010715045
30/04/2007,39642,0.010788152
31/05/2007,39642,0.010666474
29/06/2007,39642,0.010650112
31/07/2007,39642,0.010687946
31/08/2007,39642,0.010653921
28/09/2007,39642,0.01065528
31/10/2007,39642,0.010697998
30/11/2007,39642,0.0106909
31/12/2007,39642,0.010677741
31/01/2007,39693,0.010641266
28/02/2007,39693,0.010624978
30/03/2007,39693,0.010704023
30/04/2007,39693,0.010780366
31/05/2007,39693,0.010674345
29/06/2007,39693,0.010638501
31/07/2007,39693,0.010668804
31/08/2007,39693,0.010677428
28/09/2007,39693,0.010661261
31/10/2007,39693,0.010681573
30/11/2007,39693,0.010713454
31/12/2007,39693,0.010686632
31/01/2007,39917,0.010715832
28/02/2007,39917,0.010681235
30/03/2007,39917,0.010693945
30/04/2007,39917,0.010681306
31/05/2007,39917,0.010726577
29/06/2007,39917,0.010705277
31/07/2007,39917,0.010693823
31/08/2007,39917,0.010724148
28/09/2007,39917,0.010690698
31/10/2007,39917,0.010671838
30/11/2007,39917,0.010683207
31/12/2007,39917,0.010700487
31/01/2007,40125,0.010754841
28/02/2007,40125,0.01083139
30/03/2007,40125,0.010719988
30/04/2007,40125,0.010596367
31/05/2007,40125,0.010645339
29/06/2007,40125,0.010714327
31/07/2007,40125,0.010724309
31/08/2007,40125,0.010660986
28/09/2007,40125,0.01074022
31/10/2007,40125,0.010712431
30/11/2007,40125,0.010739154
31/12/2007,40125,0.010729329
31/01/2007,40272,0.010770398
28/02/2007,40272,0.010724236
30/03/2007,40272,0.010773776
30/04/2007,40272,0.01071397
31/05/2007,40272,0.010692449
29/06/2007,40272,0.010685212
31/07/2007,40272,0.010713266
31/08/2007,40272,0.010790903
28/09/2007,40272,0.010688919
31/10/2007,40272,0.010711096
30/11/2007,40272,0.010672579
31/12/2007,40272,0.010762074
31/01/2007,40416,0.010773623
28/02/2007,40416,0.01074969
30/03/2007,40416,0.010776887
30/04/2007,40416,0.010739728
31/05/2007,40416,0.010690032
29/06/2007,40416,0.010721878
31/07/2007,40416,0.010712937
31/08/2007,40416,0.010733782
28/09/2007,40416,0.010671485
31/10/2007,40416,0.010802826
30/11/2007,40416,0.010695347
31/12/2007,40416,0.010737271
31/01/2007,40440,0.010731591
28/02/2007,40440,0.010749837
30/03/2007,40440,0.010722188
30/04/2007,40440,0.010744576
31/05/2007,40440,0.010727513
29/06/2007,40440,0.010682491
31/07/2007,40440,0.010727536
31/08/2007,40440,0.010746885
28/09/2007,40440,0.010679664
31/10/2007,40440,0.010724638
30/11/2007,40440,0.010754125
31/12/2007,40440,0.010741164
31/01/2007,40539,0.010726798
28/02/2007,40539,0.010777596
30/03/2007,40539,0.010698848
30/04/2007,40539,0.010636766
31/05/2007,40539,0.010761067
29/06/2007,40539,0.010732874
31/07/2007,40539,0.010735076
31/08/2007,40539,0.010693125
28/09/2007,40539,0.010742103
31/10/2007,40539,0.010858794
30/11/2007,40539,0.010689057
31/12/2007,40539,0.010680388
31/01/2007,41080,0.01068413
28/02/2007,41080,0.010761028
30/03/2007,41080,0.010769216
30/04/2007,41080,0.010823727
31/05/2007,41080,0.010723281
29/06/2007,41080,0.010745582
31/07/2007,41080,0.010744993
31/08/2007,41080,0.010737762
28/09/2007,41080,0.010806366
31/10/2007,41080,0.010744632
30/11/2007,41080,0.010775969
31/12/2007,41080,0.010717044
31/01/2007,41187,0.010711636
28/02/2007,41187,0.010753072
30/03/2007,41187,0.010795464
30/04/2007,41187,0.010759869
31/05/2007,41187,0.010730395
29/06/2007,41187,0.010754299
31/07/2007,41187,0.010756574
31/08/2007,41187,0.010798768
28/09/2007,41187,0.01076454
31/10/2007,41187,0.010727091
30/11/2007,41187,0.010741225
31/12/2007,41187,0.01075065
31/01/2007,41241,0.010764022
28/02/2007,41241,0.010746767
30/03/2007,41241,0.010729261
30/04/2007,41241,0.01068558
31/05/2007,41241,0.01080144
29/06/2007,41241,0.010778854
31/07/2007,41241,0.010771219
31/08/2007,41241,0.010783721
28/09/2007,41241,0.010767503
31/10/2007,41241,0.010797077
30/11/2007,41241,0.010817356
31/12/2007,41241,0.010739145
31/01/2007,41355,0.010720055
28/02/2007,41355,0.010702629
30/03/2007,41355,0.010744437
30/04/2007,41355,0.01081805
31/05/2007,41355,0.010761066
29/06/2007,41355,0.010769334
31/07/2007,41355,0.010776469
31/08/2007,41355,0.010786937
28/09/2007,41355,0.010821108
31/10/2007,41355,0.010846183
30/11/2007,41355,0.010834054
31/12/2007,41355,0.010763351
31/01/2007,41452,0.010664238
28/02/2007,41452,0.010796939
30/03/2007,41452,0.010728445
30/04/2007,41452,0.010765402
31/05/2007,41452,0.010718791
29/06/2007,41452,0.010758245
31/07/2007,41452,0.010784223
31/08/2007,41452,0.01072974
28/09/2007,41452,0.010752581
31/10/2007,41452,0.010742929
30/11/2007,41452,0.01076386
31/12/2007,41452,0.010812301
31/01/2007,41574,0.010780922
28/02/2007,41574,0.010803581
30/03/2007,41574,0.010853185
30/04/2007,41574,0.010677791
31/05/2007,41574,0.010749541
29/06/2007,41574,0.010804477
31/07/2007,41574,0.010794758
31/08/2007,41574,0.010730697
28/09/2007,41574,0.010825565
31/10/2007,41574,0.01082399
30/11/2007,41574,0.010816216
31/12/2007,41574,0.01074479
31/01/2007,42059,0.010863434
28/02/2007,42059,0.010796207
30/03/2007,42059,0.010775267
30/04/2007,42059,0.010841154
31/05/2007,42059,0.010843232
29/06/2007,42059,0.010871772
31/07/2007,42059,0.010815716
31/08/2007,42059,0.010835506
28/09/2007,42059,0.010795865
31/10/2007,42059,0.010833481
30/11/2007,42059,0.010832024
31/12/2007,42059,0.010851224
31/01/2007,42200,0.010869094
28/02/2007,42200,0.010861926
30/03/2007,42200,0.010767895
30/04/2007,42200,0.010827529
31/05/2007,42200,0.010768522
29/06/2007,42200,0.010828985
31/07/2007,42200,0.010829943
31/08/2007,42200,0.010809341
28/09/2007,42200,0.01079876
31/10/2007,42200,0.010756012
30/11/2007,42200,0.010833894
31/12/2007,42200,0.010873148
31/01/2007,42286,0.01083343
28/02/2007,42286,0.010812533
30/03/2007,42286,0.010825173
30/04/2007,42286,0.01073853
31/05/2007,42286,0.010863394
29/06/2007,42286,0.010763443
31/07/2007,42286,0.010833684
31/08/2007,42286,0.010859701
28/09/2007,42286,0.010844549
31/10/2007,42286,0.010844975
30/11/2007,42286,0.010870729
31/12/2007,42286,0.010827149
31/01/2007,42439,0.010863013
28/02/2007,42439,0.010778069
30/03/2007,42439,0.010806599
30/04/2007,42439,0.01083266
31/05/2007,42439,0.010848574
29/06/2007,42439,0.010812719
31/07/2007,42439,0.010834765
31/08/2007,42439,0.010872092
28/09/2007,42439,0.010820436
31/10/2007,42439,0.010837703
30/11/2007,42439,0.010875419
31/12/2007,42439,0.010839956
31/01/2007,42550,0.010872024
28/02/2007,42550,0.010897095
30/03/2007,42550,0.010889639
30/04/2007,42550,0.01084719
31/05/2007,42550,0.010812792
29/06/2007,42550,0.010852998
31/07/2007,42550,0.010805909
31/08/2007,42550,0.010791826
28/09/2007,42550,0.010845539
31/10/2007,42550,0.010846484
30/11/2007,42550,0.010804302
